0.000001, 0
0.000033, 50
0.000081, 100
0.000120, 150
0.000168, 200
0.000235, 250
0.000279, 300
0.000374, 350
0.000448, 400
0.000509, 450
0.000659, 500
0.000766, 550
0.000906, 600
0.000983, 650
0.001117, 700
0.001212, 750
0.001408, 800
0.001576, 850
0.001601, 900
0.001814, 950
0.001997, 1000
0.002214, 1050
0.002340, 1100
0.002446, 1150
0.002747, 1200
0.002980, 1250
0.003125, 1300
0.003392, 1350
0.003664, 1400
0.003757, 1450
0.004145, 1500
0.004407, 1550
0.004402, 1600
0.004667, 1650
0.004855, 1700
0.005087, 1750
0.005200, 1800
0.005541, 1850
0.005728, 1900
0.005863, 1950
0.006119, 2000
0.006649, 2050
0.007065, 2100
0.007155, 2150
0.007622, 2200
0.007971, 2250
0.008327, 2300
0.008792, 2350
0.009020, 2400
0.009545, 2450
0.010080, 2500
0.010525, 2550
0.010823, 2600
0.011117, 2650
0.011946, 2700
0.012350, 2750
0.012707, 2800
0.013171, 2850
0.013837, 2900
0.014379, 2950
0.014590, 3000
0.015264, 3050
0.015870, 3100
0.016645, 3150
0.016770, 3200
0.017407, 3250
0.018227, 3300
0.018911, 3350
0.019845, 3400
0.020158, 3450
0.020458, 3500
0.021338, 3550
0.021505, 3600
0.022119, 3650
0.022805, 3700
0.023402, 3750
0.023880, 3800
0.024850, 3850
0.025432, 3900
0.026059, 3950
0.020483, 4000
0.020881, 4050
0.021390, 4100
0.021952, 4150
0.022083, 4200
0.023063, 4250
0.023375, 4300
0.024486, 4350
0.024322, 4400
0.024867, 4450
0.025879, 4500
0.025875, 4550
0.027112, 4600
0.027094, 4650
0.028675, 4700
0.028894, 4750
0.029754, 4800
0.029555, 4850
0.030671, 4900
0.031101, 4950
0.032067, 5000
0.032946, 5050
0.033595, 5100
0.033777, 5150
0.035197, 5200
0.035187, 5250
0.036143, 5300
0.036665, 5350
0.037915, 5400
0.037877, 5450
0.039412, 5500
0.040959, 5550
0.041456, 5600
0.040849, 5650
0.042161, 5700
0.042371, 5750
0.044724, 5800
0.045805, 5850
0.045357, 5900
0.045538, 5950
0.046536, 6000
0.047833, 6050
0.047951, 6100
0.049607, 6150
0.050264, 6200
0.050603, 6250
0.051724, 6300
0.051931, 6350
0.055245, 6400
0.053704, 6450
0.054081, 6500
0.055993, 6550
0.057671, 6600
0.057567, 6650
0.058502, 6700
0.059886, 6750
0.060780, 6800
0.065889, 6850
0.064947, 6900
0.063659, 6950
0.064243, 7000
0.063990, 7050
0.066001, 7100
0.066421, 7150
0.067290, 7200
0.068159, 7250
0.068964, 7300
0.070002, 7350
0.070883, 7400
0.071416, 7450
0.073278, 7500
0.074233, 7550
0.074784, 7600
0.076166, 7650
0.076958, 7700
0.077654, 7750
0.078539, 7800
0.080098, 7850
0.080955, 7900
0.081897, 7950
0.084069, 8000
0.084680, 8050
0.086007, 8100
0.087075, 8150
0.087558, 8200
0.088144, 8250
0.089202, 8300
0.091152, 8350
0.092255, 8400
0.093388, 8450
0.094069, 8500
0.095566, 8550
0.096874, 8600
0.098915, 8650
0.100619, 8700
0.100566, 8750
0.101601, 8800
0.103673, 8850
0.105537, 8900
0.105652, 8950
0.107205, 9000
0.108283, 9050
0.109784, 9100
0.111666, 9150
0.112214, 9200
0.114514, 9250
0.114989, 9300
0.116413, 9350
0.118463, 9400
0.119235, 9450
0.120967, 9500
0.121381, 9550
0.124581, 9600
0.124881, 9650
0.126438, 9700
0.128300, 9750
0.129081, 9800
0.130496, 9850
0.134539, 9900
0.135158, 9950
