0.000001,0
0.000103,50
0.000276,100
0.000499,150
0.000741,200
0.000762,250
0.000948,300
0.001184,350
0.001549,400
0.002297,450
0.002179,500
0.002513,550
0.003179,600
0.003762,650
0.003839,700
0.005544,750
0.005935,800
0.005755,850
0.007177,900
0.007230,950
0.007834,1000
0.009217,1050
0.009124,1100
0.012110,1150
0.010535,1200
0.012302,1250
0.012113,1300
0.014429,1350
0.015744,1400
0.014828,1450
0.016081,1500
0.017116,1550
0.019242,1600
0.019347,1650
0.020207,1700
0.023660,1750
0.022670,1800
0.023061,1850
0.029722,1900
0.028162,1950
0.028533,2000
0.028968,2050
0.034430,2100
0.034487,2150
0.033153,2200
0.036343,2250
0.037107,2300
0.037664,2350
0.040522,2400
0.041850,2450
0.043613,2500
0.042833,2550
0.050706,2600
0.046962,2650
0.050568,2700
0.054576,2750
0.054416,2800
0.056945,2850
0.055158,2900
0.060093,2950
0.057630,3000
0.060737,3050
0.069137,3100
0.070605,3150
0.068359,3200
0.068710,3250
0.076576,3300
0.077544,3350
0.078067,3400
0.082259,3450
0.083053,3500
0.083008,3550
0.090292,3600
0.084547,3650
0.091681,3700
0.095866,3750
0.094269,3800
0.100164,3850
0.101928,3900
0.112153,3950
0.105865,4000
0.115950,4050
0.113007,4100
0.118154,4150
0.113797,4200
0.113851,4250
0.121562,4300
0.127346,4350
0.135272,4400
0.132862,4450
0.134603,4500
0.131063,4550
0.143144,4600
0.139070,4650
0.147443,4700
0.145882,4750
0.145583,4800
0.153666,4850
0.160128,4900
0.157678,4950
0.158384,5000
0.167767,5050
0.169452,5100
0.171706,5150
0.176527,5200
0.171661,5250
0.178103,5300
0.179635,5350
0.187337,5400
0.195577,5450
0.198571,5500
0.197190,5550
0.204944,5600
0.204606,5650
0.214952,5700
0.210949,5750
0.210081,5800
0.233462,5850
0.234358,5900
0.241121,5950
0.247064,6000
0.245996,6050
0.258406,6100
0.235310,6150
0.248379,6200
0.250554,6250
0.249263,6300
0.261484,6350
0.258575,6400
0.269624,6450
0.275554,6500
0.271104,6550
0.269281,6600
0.277618,6650
0.275160,6700
0.286986,6750
0.286255,6800
0.295388,6850
0.295990,6900
0.300507,6950
0.306632,7000
0.318015,7050
0.324100,7100
0.335865,7150
0.327465,7200
0.328849,7250
0.336024,7300
0.335665,7350
0.339238,7400
0.349042,7450
0.345307,7500
0.358158,7550
0.372034,7600
0.393888,7650
0.411507,7700
0.397076,7750
0.377742,7800
0.411704,7850
0.407495,7900
0.453347,7950
0.455705,8000
0.434906,8050
0.450519,8100
0.459405,8150
0.468232,8200
0.518280,8250
0.444717,8300
0.474908,8350
0.469664,8400
0.465715,8450
0.440486,8500
0.461507,8550
0.450817,8600
0.467779,8650
0.478590,8700
0.484467,8750
0.481650,8800
0.491924,8850
0.487650,8900
0.500595,8950
0.514701,9000
0.517069,9050
0.507293,9100
0.529397,9150
0.522213,9200
0.530377,9250
0.603032,9300
0.586566,9350
0.606159,9400
0.601493,9450
0.628599,9500
0.574333,9550
0.673370,9600
0.613471,9650
0.591049,9700
0.593768,9750
0.610544,9800
0.651563,9850
0.650228,9900
0.795362,9950
