0.000001, 0
0.000025, 50
0.000054, 100
0.000110, 150
0.000161, 200
0.000184, 250
0.000277, 300
0.000306, 350
0.000401, 400
0.000452, 450
0.000533, 500
0.000633, 550
0.000765, 600
0.000822, 650
0.000925, 700
0.001081, 750
0.001208, 800
0.001325, 850
0.001534, 900
0.001544, 950
0.001715, 1000
0.001948, 1050
0.002213, 1100
0.002469, 1150
0.002763, 1200
0.003115, 1250
0.003454, 1300
0.003684, 1350
0.004030, 1400
0.004307, 1450
0.004553, 1500
0.004901, 1550
0.005206, 1600
0.005530, 1650
0.005702, 1700
0.006040, 1750
0.006368, 1800
0.006778, 1850
0.007245, 1900
0.007626, 1950
0.008127, 2000
0.007962, 2050
0.006728, 2100
0.007160, 2150
0.007499, 2200
0.007915, 2250
0.008393, 2300
0.008736, 2350
0.009116, 2400
0.009473, 2450
0.009876, 2500
0.010300, 2550
0.010793, 2600
0.011376, 2650
0.011817, 2700
0.012194, 2750
0.012787, 2800
0.013091, 2850
0.014262, 2900
0.014481, 2950
0.014694, 3000
0.015135, 3050
0.015938, 3100
0.016356, 3150
0.016799, 3200
0.017664, 3250
0.018325, 3300
0.018851, 3350
0.019203, 3400
0.019743, 3450
0.020922, 3500
0.021041, 3550
0.021751, 3600
0.022114, 3650
0.022960, 3700
0.023880, 3750
0.024083, 3800
0.024980, 3850
0.025483, 3900
0.025585, 3950
0.020368, 4000
0.020916, 4050
0.021706, 4100
0.021541, 4150
0.022962, 4200
0.022377, 4250
0.023453, 4300
0.023873, 4350
0.024339, 4400
0.024922, 4450
0.025322, 4500
0.026533, 4550
0.026955, 4600
0.027187, 4650
0.028165, 4700
0.028558, 4750
0.029517, 4800
0.030515, 4850
0.030777, 4900
0.031121, 4950
0.031375, 5000
0.032603, 5050
0.032702, 5100
0.033929, 5150
0.034408, 5200
0.034756, 5250
0.035846, 5300
0.036450, 5350
0.037367, 5400
0.038458, 5450
0.038978, 5500
0.039243, 5550
0.039941, 5600
0.041212, 5650
0.041254, 5700
0.041726, 5750
0.043966, 5800
0.044339, 5850
0.045365, 5900
0.045402, 5950
0.046801, 6000
0.046637, 6050
0.048017, 6100
0.048150, 6150
0.049226, 6200
0.049511, 6250
0.051600, 6300
0.051224, 6350
0.054698, 6400
0.053077, 6450
0.054469, 6500
0.054574, 6550
0.058562, 6600
0.057387, 6650
0.057817, 6700
0.058347, 6750
0.059680, 6800
0.061087, 6850
0.061274, 6900
0.062364, 6950
0.063849, 7000
0.063294, 7050
0.064872, 7100
0.070400, 7150
0.067367, 7200
0.067841, 7250
0.069247, 7300
0.070382, 7350
0.070892, 7400
0.070974, 7450
0.072101, 7500
0.072741, 7550
0.074352, 7600
0.075237, 7650
0.076902, 7700
0.077380, 7750
0.077988, 7800
0.078836, 7850
0.079855, 7900
0.081487, 7950
0.082447, 8000
0.083475, 8050
0.084473, 8100
0.086128, 8150
0.087067, 8200
0.087370, 8250
0.090376, 8300
0.090291, 8350
0.090934, 8400
0.092455, 8450
0.093206, 8500
0.094670, 8550
0.095748, 8600
0.100499, 8650
0.099928, 8700
0.100752, 8750
0.102012, 8800
0.101737, 8850
0.103082, 8900
0.104514, 8950
0.105393, 9000
0.107099, 9050
0.108277, 9100
0.109540, 9150
0.110964, 9200
0.112111, 9250
0.113911, 9300
0.115435, 9350
0.117326, 9400
0.117973, 9450
0.119326, 9500
0.122697, 9550
0.121647, 9600
0.123175, 9650
0.125973, 9700
0.126247, 9750
0.128231, 9800
0.128595, 9850
0.130970, 9900
0.133162, 9950
