0.000001, 0
0.000036, 50
0.000054, 100
0.000099, 150
0.000133, 200
0.000174, 250
0.000271, 300
0.000314, 350
0.000389, 400
0.000493, 450
0.000571, 500
0.000642, 550
0.000710, 600
0.000845, 650
0.000979, 700
0.001071, 750
0.001192, 800
0.001288, 850
0.001427, 900
0.001613, 950
0.001721, 1000
0.001892, 1050
0.002038, 1100
0.002164, 1150
0.002361, 1200
0.002604, 1250
0.002789, 1300
0.002912, 1350
0.003221, 1400
0.003423, 1450
0.003625, 1500
0.003842, 1550
0.003984, 1600
0.004224, 1650
0.004426, 1700
0.004633, 1750
0.004928, 1800
0.005104, 1850
0.005497, 1900
0.005731, 1950
0.006098, 2000
0.006494, 2050
0.006825, 2100
0.007250, 2150
0.007596, 2200
0.007975, 2250
0.008333, 2300
0.008739, 2350
0.009129, 2400
0.009585, 2450
0.009931, 2500
0.010526, 2550
0.010963, 2600
0.011269, 2650
0.011744, 2700
0.012191, 2750
0.012662, 2800
0.013118, 2850
0.013965, 2900
0.014359, 2950
0.014686, 3000
0.015416, 3050
0.016089, 3100
0.016435, 3150
0.017115, 3200
0.017500, 3250
0.018232, 3300
0.018986, 3350
0.019299, 3400
0.019808, 3450
0.020683, 3500
0.021345, 3550
0.022593, 3600
0.022273, 3650
0.022632, 3700
0.023447, 3750
0.023747, 3800
0.024424, 3850
0.025546, 3900
0.022188, 3950
0.021106, 4000
0.021621, 4050
0.022798, 4100
0.022292, 4150
0.022977, 4200
0.023502, 4250
0.024084, 4300
0.024707, 4350
0.025318, 4400
0.025939, 4450
0.027037, 4500
0.027268, 4550
0.028063, 4600
0.028861, 4650
0.028727, 4700
0.029653, 4750
0.030444, 4800
0.031163, 4850
0.031293, 4900
0.033569, 4950
0.032971, 5000
0.033990, 5050
0.034653, 5100
0.034965, 5150
0.035554, 5200
0.037028, 5250
0.037404, 5300
0.038510, 5350
0.038713, 5400
0.039468, 5450
0.039815, 5500
0.040357, 5550
0.042215, 5600
0.041801, 5650
0.042945, 5700
0.043798, 5750
0.046865, 5800
0.049670, 5850
0.049783, 5900
0.051730, 5950
0.051872, 6000
0.052704, 6050
0.053535, 6100
0.053916, 6150
0.055552, 6200
0.056140, 6250
0.056872, 6300
0.058164, 6350
0.058944, 6400
0.059606, 6450
0.063501, 6500
0.062007, 6550
0.062699, 6600
0.063791, 6650
0.062955, 6700
0.063662, 6750
0.064213, 6800
0.065156, 6850
0.065795, 6900
0.067898, 6950
0.068554, 7000
0.069078, 7050
0.072205, 7100
0.072414, 7150
0.072669, 7200
0.073065, 7250
0.074681, 7300
0.074960, 7350
0.076312, 7400
0.077164, 7450
0.078425, 7500
0.079438, 7550
0.079814, 7600
0.081359, 7650
0.082181, 7700
0.083354, 7750
0.084258, 7800
0.086442, 7850
0.087199, 7900
0.084504, 7950
0.085147, 8000
0.085857, 8050
0.086785, 8100
0.088193, 8150
0.089955, 8200
0.090529, 8250
0.091912, 8300
0.092652, 8350
0.093458, 8400
0.094875, 8450
0.095661, 8500
0.097226, 8550
0.099186, 8600
0.100057, 8650
0.101187, 8700
0.102495, 8750
0.104183, 8800
0.104917, 8850
0.106958, 8900
0.107706, 8950
0.108840, 9000
0.110202, 9050
0.110968, 9100
0.112036, 9150
0.114517, 9200
0.116289, 9250
0.115836, 9300
0.118667, 9350
0.119769, 9400
0.121719, 9450
0.122354, 9500
0.123776, 9550
0.125599, 9600
0.126851, 9650
0.127468, 9700
0.130789, 9750
0.131949, 9800
0.133170, 9850
0.135127, 9900
0.136415, 9950
